0.03	0.003441161	2.80E-05
0.032145577	0.003282406	2.27E-05
0.034444611	0.003046421	1.87E-05
0.036908062	0.002775482	1.53E-05
0.039547703	0.002561757	1.28E-05
0.042376129	0.002329597	1.05E-05
0.045406838	0.002103228	8.58E-06
0.048654301	0.001888535	7.02E-06
0.052134026	0.001673628	5.69E-06
0.055862614	0.001486409	4.78E-06
0.059857868	0.001325816	3.94E-06
0.064138863	0.001178842	3.23E-06
0.068726028	0.001044331	2.63E-06
0.073641266	0.000923404	2.14E-06
0.078908035	0.000814025	1.74E-06
0.084551491	0.000716217	1.40E-06
0.090598549	0.000628714	1.13E-06
0.097078095	0.000551025	9.18E-07
0.104021049	0.000482404	7.38E-07
0.111460571	0.000421443	5.91E-07
0.119432152	0.000367722	4.74E-07
0.127973854	0.00032058	3.80E-07
0.13712645	0.000279287	3.04E-07
0.14693364	0.000243013	2.43E-07
0.15744223	0.000211331	1.94E-07
0.168702393	0.000183748	1.53E-07
0.180767868	0.000159311	1.20E-07
0.193696259	0.00013788	9.42E-08
0.207549271	0.000119141	7.38E-08
0.222393066	0.000102782	5.77E-08
0.238298462	8.85E-05	4.49E-08
0.2553414	7.59E-05	3.50E-08
0.273603241	6.49E-05	2.73E-08
0.293171143	5.51E-05	2.12E-08
0.31413855	4.65E-05	1.65E-08
0.33660553	3.85E-05	1.23E-08
0.360679321	0.000030724	9.18E-09
0.386474854	2.18E-05	6.90E-09
0.414115234	0.00000826	1.39E-07
0.443732513	2.16E-05	1.10E-07
0.475467926	0.000022816	8.82E-08
0.509473053	2.20E-05	7.02E-08
0.545910217	2.04E-05	5.56E-08
0.584953369	0.00001866	4.39E-08
0.626788818	0.00001678	3.43E-08
0.671616333	0.00001494	2.69E-08
0.71964978	0.00001322	2.10E-08
0.771118713	0.00001166	1.64E-08
0.826268555	0.00001024	1.28E-08
0.885362732	0.00000896	9.90E-09
0.948683228	0.00000784	7.68E-09
1.01653247	0.00000684	5.97E-09
1.08923413	0.00000596	4.62E-09
1.16713525	0.00000518	3.57E-09
1.25060803	0.00000452	2.76E-09
1.34005066	0.00000392	2.12E-09
1.43589014	0.00000342	1.63E-09
1.53858398	0.00000296	1.25E-09
1.64862244	0.00000258	9.60E-10
1.76653088	0.00000224	7.38E-10
1.89287195	0.000001946	5.62E-10
2.02824878	0.000001692	4.30E-10
2.17330762	0.00000147	3.28E-10
2.32874097	0.000001276	2.50E-10
2.49529102	0.00000111	1.91E-10
2.67375244	0.000000964	1.45E-10
2.86497754	0.000000838	1.10E-10
3.06987866	0.000000728	8.40E-11
3.28943433	0.000000634	6.36E-11
3.52469238	0.00000055	4.82E-11
3.77677588	0.000000478	3.65E-11
4.04688818	0.000000416	2.76E-11
4.33631885	0.000000362	2.09E-11
4.64644971	0.000000314	1.58E-11
4.97876025	0.000000274	1.19E-11
5.33483789	0.000000238	9.00E-12
5.71638135	0.000000208	6.78E-12
6.12521289	1.81E-07	5.10E-12
6.56328418	0.000000157	3.84E-12
7.03268555	1.37E-07	2.89E-12
7.5356582	0.000000119	2.18E-12
8.07460352	1.04E-07	1.64E-12
8.65209277	9.02E-08	1.24E-12
9.27088574	7.84E-08	9.30E-13
9.93393262	6.84E-08	7.02E-13
10.6444004	5.94E-08	5.29E-13
11.4056807	5.18E-08	4.00E-13
12.2214062	4.52E-08	3.03E-13
13.0954736	3.92E-08	2.30E-13
14.0320527	3.42E-08	1.76E-13
15.0356152	2.98E-08	1.35E-13
16.1109521	0.000000026	1.04E-13
17.2631973	2.26E-08	8.10E-14
18.4978477	1.97E-08	6.36E-14
19.8208008	1.71E-08	5.05E-14
21.2383711	1.49E-08	4.05E-14
22.7573242	1.30E-08	3.29E-14
24.3849121	1.13E-08	2.71E-14
26.1289023	9.84E-09	2.27E-14
27.997625	8.58E-09	1.92E-14
29.9999961	7.48E-09	1.64E-14
