8.63E+00	2.54E-06	2.19E-08
8.75E+00	2.47E-06	2.08E-08
8.87E+00	2.40E-06	1.98E-08
9.00E+00	2.34E-06	1.87E-08
9.12E+00	2.27E-06	1.78E-08
9.25E+00	2.21E-06	1.69E-08
9.38E+00	2.15E-06	1.61E-08
9.51E+00	2.09E-06	1.53E-08
9.64E+00	2.04E-06	1.45E-08
9.78E+00	1.98E-06	1.38E-08
9.91E+00	1.93E-06	1.31E-08
1.01E+01	1.87E-06	1.24E-08
1.02E+01	1.82E-06	1.18E-08
1.03E+01	1.77E-06	1.12E-08
1.05E+01	1.73E-06	1.07E-08
1.06E+01	1.68E-06	1.01E-08
1.08E+01	1.63E-06	9.63E-09
1.09E+01	1.59E-06	9.14E-09
1.11E+01	1.54E-06	8.68E-09
1.12E+01	1.50E-06	8.26E-09
1.14E+01	1.46E-06	7.84E-09
1.15E+01	1.42E-06	7.44E-09
1.17E+01	1.38E-06	7.07E-09
1.19E+01	1.34E-06	6.72E-09
1.20E+01	1.31E-06	6.38E-09
1.22E+01	1.27E-06	6.06E-09
1.24E+01	1.24E-06	5.75E-09
1.25E+01	1.20E-06	5.46E-09
1.27E+01	1.17E-06	5.19E-09
1.29E+01	1.14E-06	4.92E-09
1.31E+01	1.11E-06	4.68E-09
1.33E+01	1.07E-06	4.44E-09
1.34E+01	1.05E-06	4.22E-09
1.36E+01	1.02E-06	4.00E-09
1.38E+01	9.89E-07	3.81E-09
1.40E+01	9.61E-07	3.61E-09
1.42E+01	9.35E-07	3.43E-09
1.44E+01	9.09E-07	3.25E-09
1.46E+01	8.84E-07	3.09E-09
1.48E+01	8.60E-07	2.93E-09
1.50E+01	8.36E-07	2.79E-09
1.52E+01	8.13E-07	2.65E-09
1.54E+01	7.91E-07	2.52E-09
1.57E+01	7.69E-07	2.39E-09
1.59E+01	7.48E-07	2.27E-09
1.61E+01	7.27E-07	2.15E-09
1.63E+01	7.07E-07	2.05E-09
1.65E+01	6.88E-07	1.94E-09
1.68E+01	6.69E-07	1.84E-09
1.70E+01	6.50E-07	1.75E-09
1.72E+01	6.32E-07	1.66E-09
1.75E+01	6.15E-07	1.58E-09
1.77E+01	5.98E-07	1.50E-09
1.80E+01	5.81E-07	1.43E-09
1.82E+01	5.65E-07	1.35E-09
1.85E+01	5.50E-07	1.28E-09
1.87E+01	5.35E-07	1.22E-09
1.90E+01	5.20E-07	1.15E-09
1.93E+01	5.05E-07	1.10E-09
1.95E+01	4.92E-07	1.04E-09
1.98E+01	4.78E-07	9.89E-10
2.01E+01	4.65E-07	9.40E-10
2.04E+01	4.52E-07	8.91E-10
2.06E+01	4.39E-07	8.46E-10
2.09E+01	4.27E-07	8.04E-10
2.12E+01	4.15E-07	7.64E-10
2.15E+01	4.04E-07	7.25E-10
2.18E+01	3.93E-07	6.88E-10
2.21E+01	3.82E-07	6.53E-10
2.24E+01	3.71E-07	6.20E-10
2.27E+01	3.61E-07	5.89E-10
2.31E+01	3.51E-07	5.59E-10
2.34E+01	3.41E-07	5.31E-10
2.37E+01	3.32E-07	5.04E-10
2.40E+01	3.23E-07	4.78E-10
2.44E+01	3.14E-07	4.54E-10
2.47E+01	3.05E-07	4.31E-10
2.51E+01	2.97E-07	4.09E-10
2.54E+01	2.88E-07	3.89E-10
2.58E+01	2.80E-07	3.69E-10
2.61E+01	2.73E-07	3.51E-10
2.65E+01	2.65E-07	3.34E-10
2.69E+01	2.58E-07	3.16E-10
2.72E+01	2.50E-07	3.00E-10
2.76E+01	2.43E-07	2.85E-10
2.80E+01	2.37E-07	2.70E-10
2.84E+01	2.30E-07	2.56E-10
2.88E+01	2.24E-07	2.44E-10
2.92E+01	2.17E-07	2.32E-10
2.96E+01	2.11E-07	2.20E-10
3.00E+01	2.05E-07	2.09E-10
