1	2.4922E-04	4.1172E-05
2	6.2424E-05	3.0273E-06
3	2.7444E-05	6.5294E-07
4	1.5345E-05	2.1506E-07
5	9.7843E-06	8.8400E-08
6	6.7777E-06	4.2700E-08
7	4.9707E-06	2.3056E-08
8	3.8015E-06	1.3900E-08
9	3.0008E-06	8.7070E-09
10	2.4290E-06	5.7425E-09
11	2.0064E-06	3.9568E-09
12	1.6852E-06	2.8253E-09
13	1.4354E-06	2.0790E-09
14	1.2373E-06	1.5697E-09
15	1.0776E-06	1.2098E-09
16	9.4691E-07	9.5494E-10
17	8.3864E-07	7.6869E-10
18	7.4793E-07	6.2955E-10
19	6.7119E-07	5.2355E-10
20	6.0568E-07	4.4151E-10
21	5.4932E-07	3.7681E-10
22	5.0047E-07	3.2520E-10
23	4.5787E-07	2.8351E-10
24	4.2048E-07	2.4944E-10
25	3.8748E-07	2.2131E-10
26	3.5823E-07	1.9786E-10
27	3.3217E-07	1.7813E-10
28	3.0886E-07	1.6141E-10
29	2.8791E-07	1.4712E-10
30	2.6902E-07	1.3484E-10
31	2.5194E-07	1.2421E-10
32	2.3643E-07	1.1495E-10
33	2.2231E-07	1.0685E-10
34	2.0943E-07	9.9727E-11
35	1.9762E-07	9.3426E-11
36	1.8679E-07	8.7833E-11
37	1.7683E-07	8.2848E-11
38	1.6764E-07	7.8385E-11
39	1.5915E-07	7.4379E-11
40	1.5129E-07	7.0748E-11
41	1.4400E-07	6.7466E-11
42	1.3722E-07	6.4482E-11
43	1.3091E-07	6.1760E-11
44	1.2503E-07	5.9271E-11
45	1.1953E-07	5.6989E-11
46	1.1439E-07	5.4894E-11
47	1.0957E-07	5.2962E-11
48	1.0505E-07	5.1184E-11
49	1.0081E-07	4.9537E-11
50	9.6813E-08	4.7676E-11
